סמל ועדה|שם ועדה|סמל ישוב בחירות|שם ישוב בחירות|סמל קלפי|סמל רכוז|כתובת קלפי|מקום קלפי|נגישה|נגישה מיוחדת|בוחרי כנסת בפועל
11|פתח תקווה|0681|גבעת שמואל|2.1|002|נימרובר,1 |"בי""ס אלון חטיבה בוגרת"| | |689
11|פתח תקווה|0681|גבעת שמואל|2.2|002|נימרובר,1 |"בי""ס אלון חטיבה בוגרת"| | |689
11|פתח תקווה|0681|גבעת שמואל|2.3|002|נימרובר,1 |"בי""ס אלון חטיבה בוגרת"| | |688
11|פתח תקווה|0681|גבעת שמואל|3.1|011|נחום,1 |"מתנ""ס גבעת שמואל"|כ|כ|600
11|פתח תקווה|0681|גבעת שמואל|3.2|011|נחום,1 |"מתנ""ס גבעת שמואל"|כ| |600
11|פתח תקווה|0681|גבעת שמואל|4.0|001|יהודה הלוי,39 |בית העם| | |672
11|פתח תקווה|0681|גבעת שמואל|5.0|004|הנשיא,12 |גן דובדבן- ליד בית כנסת בית אל|כ|כ|626
11|פתח תקווה|0681|גבעת שמואל|6.0|001|יהודה הלוי,39 |בית העם| | |589
11|פתח תקווה|0681|גבעת שמואל|11.1|015|בגין מנחם,2 |"אולפנא אמי""ת"|כ|כ|633
11|פתח תקווה|0681|גבעת שמואל|11.2|015|בגין מנחם,2 |"אולפנא אמי""ת"|כ| |633
11|פתח תקווה|0681|גבעת שמואל|11.3|015|בגין מנחם,2 |"אולפנא אמי""ת"|כ| |633
11|פתח תקווה|0681|גבעת שמואל|11.4|015|בגין מנחם,2 |"אולפנא אמי""ת"|כ| |633
11|פתח תקווה|0681|גבעת שמואל|11.5|015|בגין מנחם,2 |"אולפנא אמי""ת"|כ| |633
11|פתח תקווה|0681|גבעת שמואל|11.6|015|בגין מנחם,2 |"אולפנא אמי""ת"|כ| |633
11|פתח תקווה|0681|גבעת שמואל|11.7|015|בגין מנחם,2 |"אולפנא אמי""ת"| | |627
11|פתח תקווה|0681|גבעת שמואל|26.1|012|הרימון,1 |"בי""ס ממ""ד ע""ש מנחם בגין"|כ|כ|586
11|פתח תקווה|0681|גבעת שמואל|26.2|012|הרימון,1 |"בי""ס ממ""ד ע""ש מנחם בגין"|כ| |586
11|פתח תקווה|0681|גבעת שמואל|26.3|012|הרימון,1 |"בי""ס ממ""ד ע""ש מנחם בגין"| | |586
11|פתח תקווה|0681|גבעת שמואל|26.4|012|הרימון,1 |"בי""ס ממ""ד ע""ש מנחם בגין"| | |586
11|פתח תקווה|0681|גבעת שמואל|26.5|012|הרימון,1 |"בי""ס ממ""ד ע""ש מנחם בגין"| | |586
11|פתח תקווה|0681|גבעת שמואל|26.6|012|הרימון,1 |"בי""ס ממ""ד ע""ש מנחם בגין"| | |583
11|פתח תקווה|0681|גבעת שמואל|28.1|013|ביאליק,59 |"בי""ס ממ""ד זבולון"|כ|כ|604
11|פתח תקווה|0681|גבעת שמואל|28.2|013|ביאליק,59 |"בי""ס ממ""ד זבולון"|כ| |604
11|פתח תקווה|0681|גבעת שמואל|28.3|013|ביאליק,59 |"בי""ס ממ""ד זבולון"|כ| |604
11|פתח תקווה|0681|גבעת שמואל|28.4|013|ביאליק,59 |"בי""ס ממ""ד זבולון"| | |604
11|פתח תקווה|0681|גבעת שמואל|28.5|013|ביאליק,59 |"בי""ס ממ""ד זבולון"| | |604
11|פתח תקווה|0681|גבעת שמואל|28.6|013|ביאליק,59 |"בי""ס ממ""ד זבולון"| | |604
11|פתח תקווה|0681|גבעת שמואל|28.7|013|ביאליק,59 |"בי""ס ממ""ד זבולון"| | |603
11|פתח תקווה|0229|גני תקווה|1.1|004|הרי יהודה,29 |"בי""ס ממלכתי דתי אריאל"|כ|כ|468
11|פתח תקווה|0229|גני תקווה|1.2|004|הרי יהודה,29 |"בי""ס ממלכתי דתי אריאל"|כ| |468
11|פתח תקווה|0229|גני תקווה|1.3|004|הרי יהודה,29 |"בי""ס ממלכתי דתי אריאל"| | |467
11|פתח תקווה|0229|גני תקווה|2.1|001|הגליל,22 |"בי""ס גנים"| | |359
11|פתח תקווה|0229|גני תקווה|2.2|001|הגליל,22 |"בי""ס גנים"| | |359
11|פתח תקווה|0229|גני תקווה|6.1|011|דרך הים,3 |"בי""ס יובלים"|כ|כ|624
11|פתח תקווה|0229|גני תקווה|6.2|011|דרך הים,3 |"בי""ס יובלים"|כ| |624
11|פתח תקווה|0229|גני תקווה|6.3|011|דרך הים,3 |"בי""ס יובלים"|כ| |624
11|פתח תקווה|0229|גני תקווה|6.4|011|דרך הים,3 |"בי""ס יובלים"|כ| |624
11|פתח תקווה|0229|גני תקווה|6.5|011|דרך הים,3 |"בי""ס יובלים"|כ| |624
11|פתח תקווה|0229|גני תקווה|6.6|011|דרך הים,3 |"בי""ס יובלים"| | |620
11|פתח תקווה|0229|גני תקווה|7.0|002|הגליל,39 |"בי""ס יסודי בית יעקב בנות"|כ|כ|605
11|פתח תקווה|0229|גני תקווה|8.0|005|סמ תבור,9 |"בי""ס יסודי רביבים"|כ| |609
11|פתח תקווה|0229|גני תקווה|9.0|002|הגליל,39 |"בי""ס יסודי בית יעקב בנות"| | |689
11|פתח תקווה|0229|גני תקווה|10.1|003|הכרמל,20 |מרכז הבמה|כ|כ|660
11|פתח תקווה|0229|גני תקווה|10.2|003|הכרמל,20 |מרכז הבמה|כ| |660
11|פתח תקווה|0229|גני תקווה|10.3|003|הכרמל,20 |מרכז הבמה| | |658
11|פתח תקווה|0229|גני תקווה|13.0|005|סמ תבור,9 |"בי""ס יסודי רביבים"|כ|כ|411
11|פתח תקווה|0229|גני תקווה|16.0|005|סמ תבור,9 |"בי""ס יסודי רביבים"|כ| |522
11|פתח תקווה|0229|גני תקווה|23.0|012|דרך הים,9 |"ביה""ס חט""ב הראשונים"| | |641
11|פתח תקווה|0229|גני תקווה|26.0|012|דרך הים,9 |"ביה""ס חט""ב הראשונים"| | |661
11|פתח תקווה|0229|גני תקווה|29.1|010|דרך המלך,6 |"בי""ס איילות"|כ|כ|604
11|פתח תקווה|0229|גני תקווה|29.2|010|דרך המלך,6 |"בי""ס איילות"|כ| |604
11|פתח תקווה|0229|גני תקווה|29.3|010|דרך המלך,6 |"בי""ס איילות"| | |604
11|פתח תקווה|0229|גני תקווה|29.4|010|דרך המלך,6 |"בי""ס איילות"| | |604
11|פתח תקווה|0229|גני תקווה|29.5|010|דרך המלך,6 |"בי""ס איילות"| | |604
11|פתח תקווה|0229|גני תקווה|29.6|010|דרך המלך,6 |"בי""ס איילות"| | |604
11|פתח תקווה|0229|גני תקווה|29.7|010|דרך המלך,6 |"בי""ס איילות"| | |604
11|פתח תקווה|0229|גני תקווה|29.8|010|דרך המלך,6 |"בי""ס איילות"| | |598
11|פתח תקווה|0128|גת רימון|1.0|001|הברוש,3 |בית-הראשונים|כ|כ|192
11|פתח תקווה|0663|טירת יהודה|1.0|002|טירת יהודה|האסם - אולם אירועים|כ|כ|405
11|פתח תקווה|0663|טירת יהודה|2.0|002|טירת יהודה|האסם - אולם אירועים|כ| |418
11|פתח תקווה|9400|יהוד-מונוסון|1.1|008|מוהליבר,144 |"מתנ""ס שטיינברג"|כ|כ|547
11|פתח תקווה|9400|יהוד-מונוסון|1.2|008|מוהליבר,144 |"מתנ""ס שטיינברג"|כ| |547
11|פתח תקווה|9400|יהוד-מונוסון|1.3|008|מוהליבר,144 |"מתנ""ס שטיינברג"| | |547
11|פתח תקווה|9400|יהוד-מונוסון|1.4|008|מוהליבר,144 |"מתנ""ס שטיינברג"| | |547
11|פתח תקווה|9400|יהוד-מונוסון|3.0|019|כהן רם|"בי""ס תיכון מקיף יהוד"| | |612
11|פתח תקווה|9400|יהוד-מונוסון|5.0|103|חתוכה סעדיה,31 |מועדון הגימלאים שר|כ|כ|642
11|פתח תקווה|9400|יהוד-מונוסון|6.1|002|וינהויז זאב,4 |החברה הכלכלית לפיתוח י.מונסון|כ|כ|600
11|פתח תקווה|9400|יהוד-מונוסון|6.2|002|וינהויז זאב,4 |החברה הכלכלית לפיתוח י.מונסון| | |599
11|פתח תקווה|9400|יהוד-מונוסון|10.0|106|נורדאו,9 |"בית הספר חמ""ד במעלה"| | |434
11|פתח תקווה|9400|יהוד-מונוסון|11.0|009|בן צבי,12 |"בי""ס יגאל אלון - חטיבה דתית"|כ| |353
11|פתח תקווה|9400|יהוד-מונוסון|12.0|009|בן צבי,12 |"בי""ס יגאל אלון - חטיבה דתית"|כ|כ|470
11|פתח תקווה|9400|יהוד-מונוסון|14.0|007|חתוכה סעדיה,41 |"מתנ""ס אדלר"|כ|כ|656
11|פתח תקווה|9400|יהוד-מונוסון|16.1|001|סירקין,8 |"בי""ס רמז"|כ|כ|569
11|פתח תקווה|9400|יהוד-מונוסון|16.2|001|סירקין,8 |"בי""ס רמז"|כ| |569
11|פתח תקווה|9400|יהוד-מונוסון|16.3|001|סירקין,8 |"בי""ס רמז"| | |567
11|פתח תקווה|9400|יהוד-מונוסון|18.0|019|כהן רם|"בי""ס תיכון מקיף יהוד"| | |689
11|פתח תקווה|9400|יהוד-מונוסון|19.1|004|הרצל,31 |"בי""ס הרצל"|כ|כ|662
11|פתח תקווה|9400|יהוד-מונוסון|19.2|004|הרצל,31 |"בי""ס הרצל"| | |662
11|פתח תקווה|9400|יהוד-מונוסון|19.3|004|הרצל,31 |"בי""ס הרצל"| | |661
11|פתח תקווה|9400|יהוד-מונוסון|20.0|017|היובל,1 |"בי""ס היובל"| | |578
11|פתח תקווה|9400|יהוד-מונוסון|21.0|108|"ביל""ו"|מבנה רב תכליתי - גני ילדים|כ|כ|685
11|פתח תקווה|9400|יהוד-מונוסון|24.1|020|קדושי מצרים,32 |"בי""ס יהודה הלוי"|כ|כ|610
11|פתח תקווה|9400|יהוד-מונוסון|24.2|020|קדושי מצרים,32 |"בי""ס יהודה הלוי"|כ| |610
11|פתח תקווה|9400|יהוד-מונוסון|24.3|020|קדושי מצרים,32 |"בי""ס יהודה הלוי"|כ| |610
11|פתח תקווה|9400|יהוד-מונוסון|24.4|020|קדושי מצרים,32 |"בי""ס יהודה הלוי"| | |609
11|פתח תקווה|9400|יהוד-מונוסון|25.0|016|דרך דיין משה,5 |"חט""ב ע""ש מ. ליניק - סביונים"|כ|כ|548
11|פתח תקווה|9400|יהוד-מונוסון|26.0|017|היובל,1 |"בי""ס היובל"|כ| |510
11|פתח תקווה|9400|יהוד-מונוסון|27.0|017|היובל,1 |"בי""ס היובל"|כ| |596
11|פתח תקווה|9400|יהוד-מונוסון|28.0|016|דרך דיין משה,5 |"חט""ב ע""ש מ. ליניק - סביונים"|כ| |547
11|פתח תקווה|9400|יהוד-מונוסון|29.0|019|כהן רם|"בי""ס תיכון מקיף יהוד"| | |595
11|פתח תקווה|9400|יהוד-מונוסון|30.0|104|ביאקובסקי,7 |גן עירית| | |618
11|פתח תקווה|9400|יהוד-מונוסון|31.0|017|היובל,1 |"בי""ס היובל"| | |585
11|פתח תקווה|9400|יהוד-מונוסון|33.0|105|ביאקובסקי,7 |גן סיגלית| | |513
11|פתח תקווה|9400|יהוד-מונוסון|34.0|108|"ביל""ו"|מבנה רב תכליתי - גני ילדים|כ| |729
11|פתח תקווה|9400|יהוד-מונוסון|35.0|019|כהן רם|"בי""ס תיכון מקיף יהוד"| | |514
11|פתח תקווה|9400|יהוד-מונוסון|37.0|024|מרבד הקסמים,8 |גן חצב לוטם| | |606
11|פתח תקווה|9400|יהוד-מונוסון|38.0|017|היובל,1 |"בי""ס היובל"|כ|כ|442
11|פתח תקווה|9400|יהוד-מונוסון|101.0|101|שוהם נוה אפרים,1 |"בי""ס אורנים"| | |605
11|פתח תקווה|9400|יהוד-מונוסון|102.0|101|שוהם נוה אפרים,1 |"בי""ס אורנים"| | |518
11|פתח תקווה|9400|יהוד-מונוסון|103.0|101|שוהם נוה אפרים,1 |"בי""ס אורנים"| | |602
11|פתח תקווה|9400|יהוד-מונוסון|104.0|101|שוהם נוה אפרים,1 |"בי""ס אורנים"| | |572
11|פתח תקווה|9400|יהוד-מונוסון|105.0|101|שוהם נוה אפרים,1 |"בי""ס אורנים"| | |538
11|פתח תקווה|0249|כפר סירקין|1.0|001|הבנים|בית החבר הוותיק|כ|כ|538
11|פתח תקווה|0249|כפר סירקין|2.0|001|הבנים|בית החבר הוותיק|כ| |461
11|פתח תקווה|0722|מגשימים|1.0|002|הברוש,2 |בית העם|כ|כ|686
11|פתח תקווה|0606|מזור|2.1|001|מזור|בית העם|כ|כ|422
11|פתח תקווה|0606|מזור|2.2|001|מזור|בית העם|כ| |422
11|פתח תקווה|0230|מעש|1.0|001|השלושה,27 |מועדון קשישים|כ|כ|659
11|פתח תקווה|0257|נופך|1.0|001|תרשיש,21 |מבנה רב תכליתי (מועדון)| | |406
11|פתח תקווה|0449|נחלים|2.1|002|לשם|בית העם-בית דני|כ|כ|452
11|פתח תקווה|0449|נחלים|2.2|002|לשם|בית העם-בית דני|כ| |451
11|פתח תקווה|0705|נחשונים|1.0|002|נחשונים,1 |מועדון יחד|כ|כ|363
11|פתח תקווה|0587|סביון|1.0|001|גן השקמים,2 |"בי""ס סביון -גני יהודה"|כ| |694
11|פתח תקווה|0587|סביון|2.0|001|גן השקמים,2 |"בי""ס סביון -גני יהודה"|כ|כ|559
11|פתח תקווה|0587|סביון|3.0|001|גן השקמים,2 |"בי""ס סביון -גני יהודה"|כ| |603
11|פתח תקווה|0587|סביון|4.0|001|גן השקמים,2 |"בי""ס סביון -גני יהודה"|כ| |574
11|פתח תקווה|0587|סביון|5.0|002|גן השקמים|"בי""ס יסודי סביון שכבה ה'"|כ| |574
11|פתח תקווה|0587|סביון|101.0|002|גן השקמים|"בי""ס יסודי סביון שכבה ה'"|כ| |496
11|פתח תקווה|0587|סביון|102.0|002|גן השקמים|"בי""ס יסודי סביון שכבה ה'"|כ|כ|485
11|פתח תקווה|0871|עינת|1.0|001|עינת|בית דרור|כ|כ|600
11|פתח תקווה|7900|פתח תקווה|2.1|027|הבנים,5 |"בי""ס קרול"|כ|כ|630
11|פתח תקווה|7900|פתח תקווה|2.2|027|הבנים,5 |"בי""ס קרול"|כ| |630
11|פתח תקווה|7900|פתח תקווה|2.3|027|הבנים,5 |"בי""ס קרול"| | |630
11|פתח תקווה|7900|פתח תקווה|2.4|027|הבנים,5 |"בי""ס קרול"| | |630
11|פתח תקווה|7900|פתח תקווה|2.5|027|הבנים,5 |"בי""ס קרול"| | |630
11|פתח תקווה|7900|פתח תקווה|2.6|027|הבנים,5 |"בי""ס קרול"| | |630
11|פתח תקווה|7900|פתח תקווה|2.7|027|הבנים,5 |"בי""ס קרול"| | |630
11|פתח תקווה|7900|פתח תקווה|2.8|027|הבנים,5 |"בי""ס קרול"| | |629
11|פתח תקווה|7900|פתח תקווה|9.1|100|דורני שלום,2 |"בי""ס נאות מרגלית"|כ|כ|541
11|פתח תקווה|7900|פתח תקווה|9.2|100|דורני שלום,2 |"בי""ס נאות מרגלית"|כ| |541
11|פתח תקווה|7900|פתח תקווה|9.3|100|דורני שלום,2 |"בי""ס נאות מרגלית"| | |541
11|פתח תקווה|7900|פתח תקווה|9.4|100|דורני שלום,2 |"בי""ס נאות מרגלית"| | |540
11|פתח תקווה|7900|פתח תקווה|11.1|097|המורה אליהו,7 |בית יעקב יסודי חרדי| | |649
11|פתח תקווה|7900|פתח תקווה|11.2|097|המורה אליהו,7 |בית יעקב יסודי חרדי| | |649
11|פתח תקווה|7900|פתח תקווה|11.3|097|המורה אליהו,7 |בית יעקב יסודי חרדי| | |649
11|פתח תקווה|7900|פתח תקווה|11.4|097|המורה אליהו,7 |בית יעקב יסודי חרדי| | |646
11|פתח תקווה|7900|פתח תקווה|12.1|127|הרב חפוטא יאיר,2 |"בי""ס מעוף"|כ|כ|619
11|פתח תקווה|7900|פתח תקווה|12.2|127|הרב חפוטא יאיר,2 |"בי""ס מעוף"|כ| |619
11|פתח תקווה|7900|פתח תקווה|12.3|127|הרב חפוטא יאיר,2 |"בי""ס מעוף"|כ| |619
11|פתח תקווה|7900|פתח תקווה|12.4|127|הרב חפוטא יאיר,2 |"בי""ס מעוף"|כ| |619
11|פתח תקווה|7900|פתח תקווה|14.1|028|הרב מוהליבר שמואל,10 |"בי""ס נצח ישראל"|כ|כ|579
11|פתח תקווה|7900|פתח תקווה|14.2|028|הרב מוהליבר שמואל,10 |"בי""ס נצח ישראל"|כ| |579
11|פתח תקווה|7900|פתח תקווה|14.3|028|הרב מוהליבר שמואל,10 |"בי""ס נצח ישראל"| | |579
11|פתח תקווה|7900|פתח תקווה|15.1|011|הרב מוהליבר שמואל,17 |"בי""ס למרחב בנות-לשעבר נצח בנים"| | |687
11|פתח תקווה|7900|פתח תקווה|15.2|011|הרב מוהליבר שמואל,17 |"בי""ס למרחב בנות-לשעבר נצח בנים"| | |687
11|פתח תקווה|7900|פתח תקווה|15.3|011|הרב מוהליבר שמואל,17 |"בי""ס למרחב בנות-לשעבר נצח בנים"| | |687
11|פתח תקווה|7900|פתח תקווה|15.4|011|הרב מוהליבר שמואל,17 |"בי""ס למרחב בנות-לשעבר נצח בנים"| | |687
11|פתח תקווה|7900|פתח תקווה|15.5|011|הרב מוהליבר שמואל,17 |"בי""ס למרחב בנות-לשעבר נצח בנים"| | |687
11|פתח תקווה|7900|פתח תקווה|15.6|011|הרב מוהליבר שמואל,17 |"בי""ס למרחב בנות-לשעבר נצח בנים"| | |687
11|פתח תקווה|7900|פתח תקווה|15.7|011|הרב מוהליבר שמואל,17 |"בי""ס למרחב בנות-לשעבר נצח בנים"| | |685
11|פתח תקווה|7900|פתח תקווה|18.1|003|וולפסון דוד,31 |"בי""ס גורדון"|כ|כ|653
11|פתח תקווה|7900|פתח תקווה|18.2|003|וולפסון דוד,31 |"בי""ס גורדון"|כ| |653
11|פתח תקווה|7900|פתח תקווה|18.3|003|וולפסון דוד,31 |"בי""ס גורדון"|כ| |653
11|פתח תקווה|7900|פתח תקווה|18.4|003|וולפסון דוד,31 |"בי""ס גורדון"| | |653
11|פתח תקווה|7900|פתח תקווה|18.5|003|וולפסון דוד,31 |"בי""ס גורדון"| | |653
11|פתח תקווה|7900|פתח תקווה|18.6|003|וולפסון דוד,31 |"בי""ס גורדון"| | |653
